Day,Month,Hour end,TOA,Clear sky GHI,Clear sky BHI,Clear sky DHI,Clear sky BNI,GHI [Wh/m2],BHI,DHI,BNI,Reliability
31,3,15:45,161.3146,115.00968,89.94664,25.06308,190.25688,96.62542,71.77082,24.85458,151.72102,1
31,3,15:00,147.25038,102.98172,79.2762,23.70554,183.6831,84.8576,56.96628,27.89132,131.89806,1
31,3,16:15,132.62858,90.60178,68.3936,22.2082,175.91116,75.63412,52.37756,23.25656,134.8452,1
31,3,16:30,117.51192,77.9721,57.41966,20.55246,166.64412,66.70328,45.71606,20.98726,132.57268,1
31,3,16:45,101.96524,65.21518,46.50116,18.71404,155.47224,53.9317,33.18372,20.74794,110.7781,1
31,3,16:00,86.0553,52.4824,35.82664,16.65578,141.83032,44.10724,25.00314,19.10414,99.10532,1
31,3,17:15,69.85022,39.97108,25.65564,14.31544,124.95944,34.99204,18.70116,16.29086,91.08546,1
31,3,17:30,53.4196,27.95736,16.35574,11.6016,103.84574,25.36112,11.86338,13.49772,75.28504,1
31,3,17:45,36.8339,16.86628,8.4549,8.41138,77.15926,15.8073,6.11986,9.68744,55.8819,1
31,3,17:00,20.1642,7.4301,2.71992,4.7102,43.36188,6.89594,2.04196,4.85398,32.70292,1
31,3,18:15,4.18174,1.1192,0.17552,0.94368,5.12908,1.0265,0.1435,0.883,4.11592,0.78668
31,3,18:30,0,0,0,0,0,0,0,0,0,1
31,3,18:45,0,0,0,0,0,0,0,0,0,1
31,3,18:00,0,0,0,0,0,0,0,0,0,1
31,3,19:15,0,0,0,0,0,0,0,0,0,1
31,3,19:30,0,0,0,0,0,0,0,0,0,1
31,3,19:45,0,0,0,0,0,0,0,0,0,1
31,3,19:00,0,0,0,0,0,0,0,0,0,1
31,3,20:15,0,0,0,0,0,0,0,0,0,1
31,3,20:30,0,0,0,0,0,0,0,0,0,1
31,3,20:45,0,0,0,0,0,0,0,0,0,1
31,3,20:00,0,0,0,0,0,0,0,0,0,1
31,3,21:15,0,0,0,0,0,0,0,0,0,1
31,3,21:30,0,0,0,0,0,0,0,0,0,1
31,3,21:45,0,0,0,0,0,0,0,0,0,1
31,3,21:00,0,0,0,0,0,0,0,0,0,1
31,3,22:15,0,0,0,0,0,0,0,0,0,1
31,3,22:30,0,0,0,0,0,0,0,0,0,1
31,3,22:45,0,0,0,0,0,0,0,0,0,1
31,3,22:00,0,0,0,0,0,0,0,0,0,1
31,3,23:15,0,0,0,0,0,0,0,0,0,1
31,3,23:30,0,0,0,0,0,0,0,0,0,1
31,3,23:45,0,0,0,0,0,0,0,0,0,1
31,3,23:00,0,0,0,0,0,0,0,0,0,1
1,4,00:15,0,0,0,0,0,0,0,0,0,1
1,4,00:30,0,0,0,0,0,0,0,0,0,1
1,4,00:45,0,0,0,0,0,0,0,0,0,1
1,4,00:00,0,0,0,0,0,0,0,0,0,1
1,4,01:15,0,0,0,0,0,0,0,0,0,1
1,4,01:30,0,0,0,0,0,0,0,0,0,1
1,4,01:45,0,0,0,0,0,0,0,0,0,1
1,4,01:00,0,0,0,0,0,0,0,0,0,1
1,4,02:15,0,0,0,0,0,0,0,0,0,1
1,4,02:30,0,0,0,0,0,0,0,0,0,1
1,4,02:45,0,0,0,0,0,0,0,0,0,1
1,4,02:00,0,0,0,0,0,0,0,0,0,1
1,4,03:15,0,0,0,0,0,0,0,0,0,1
1,4,03:30,0,0,0,0,0,0,0,0,0,1
1,4,03:45,0,0,0,0,0,0,0,0,0,1
1,4,03:00,0,0,0,0,0,0,0,0,0,1
1,4,04:15,0,0,0,0,0,0,0,0,0,1
1,4,04:30,0,0,0,0,0,0,0,0,0,1
1,4,04:45,0,0,0,0,0,0,0,0,0,1
1,4,04:00,0,0,0,0,0,0,0,0,0,1
1,4,05:15,0,0,0,0,0,0,0,0,0,1
1,4,05:30,0,0,0,0,0,0,0,0,0,1
1,4,05:45,1.32018,0.31144,0.02124,0.2902,0.05014,0.11716,0,0.11716,0,0.64002
1,4,05:00,15.00634,5.01234,1.49418,3.51816,30.01432,2.0589,0.02488,2.034,0.38252,0.64
1,4,06:15,31.71066,13.76158,6.42726,7.33432,67.85024,9.21842,1.15132,8.06928,11.48732,0.8
1,4,06:30,48.35548,24.51124,13.8669,10.6443,97.2235,14.69268,3.56554,11.2902,24.7046,0.8
1,4,06:45,64.8697,36.36106,22.92864,13.43242,120.26262,19.83846,6.87454,13.45762,35.80758,0.8
1,4,06:00,81.1825,48.81004,33.00284,15.80724,138.51176,29.58202,12.63352,17.49144,52.68396,0.8
1,4,07:15,97.22416,61.54984,43.67518,17.87464,153.1564,37.83142,18.26732,20.12308,64.0169,0.8
1,4,07:30,112.92598,74.3678,54.66136,19.7064,165.08288,45.14146,22.52256,22.99386,67.99332,0.8
1,4,07:45,128.2208,87.10274,65.7561,21.34666,174.9325,57.7228,27.94432,29.77848,74.26678,0.8
1,4,07:00,143.04312,99.6253,76.80226,22.82304,183.16592,57.71748,26.8748,30.84268,64.21176,0.8
1,4,08:15,157.32954,111.82766,87.6724,24.15524,190.11534,56.76942,27.5307,29.2387,59.76808,0.96
1,4,08:30,171.0189,123.61886,98.2637,25.35514,196.03318,62.55,30.73272,31.81728,61.3468,1
1,4,08:45,184.05268,134.91848,108.478,26.44048,201.0898,83.41852,41.50374,41.91478,76.83346,1
1,4,08:00,196.37502,145.65548,118.22966,27.4258,205.41714,91.24452,46.94386,44.30064,81.63878,1
1,4,09:15,207.9333,155.80218,127.59982,28.20236,209.37264,89.70442,45.49172,44.34332,74.69596,1
1,4,09:30,218.67804,165.30524,136.537,28.76822,213.02922,96.79066,47.3104,49.48026,73.85448,1
1,4,09:45,228.56324,174.07246,144.82686,29.24562,216.19006,98.99074,47.00722,51.98356,70.21312,1
1,4,09:00,237.5467,182.05742,152.41998,29.63744,218.91944,105.6963,49.62508,56.07124,71.30094,1
1,4,10:15,245.58998,189.21856,159.26384,29.95474,221.25648,118.30428,58.03832,60.26598,80.62532,1
1,4,10:30,252.65864,195.51962,165.31518,30.20442,223.23672,128.5809,74.7293,53.8516,100.91574,1
1,4,10:45,258.72256,200.92922,170.53836,30.39092,224.89102,135.1049,81.77358,53.40788,107.90944,1
1,4,10:00,263.75588,205.42102,174.90304,30.51798,226.24386,139.07048,72.29694,67.10758,93.5664,1
1,4,11:15,267.73698,208.97314,178.38432,30.5888,227.3144,140.9224,70.71774,70.47178,90.13614,1
1,4,11:30,270.64898,211.569,180.96634,30.60268,228.12184,148.9207,73.09776,75.82296,92.1674,1
1,4,11:45,272.47956,213.19642,182.6334,30.56304,228.67496,149.19764,77.07796,72.20328,96.54192,1
1,4,11:00,273.2208,213.84794,183.37402,30.4739,228.97758,150.12474,82.17506,68.1562,102.66152,1
1,4,12:15,272.86976,213.38036,182.56512,30.8152,228.25868,153.38066,90.85,62.55058,113.6584,1
1,4,12:30,271.428,211.79664,180.2369,31.55976,226.54268,136.61002,81.71764,54.90126,102.7861,1
1,4,12:45,268.9017,209.24232,177.00024,32.24208,224.56234,136.35674,97.17966,39.34024,123.43666,1
1,4,12:00,265.30192,205.72806,172.8689,32.85922,222.2944,142.05554,102.9341,39.2864,132.49304,1
1,4,13:15,260.64412,201.27066,167.88,33.39064,219.73448,140.98548,100.04748,41.12082,131.07908,1
1,4,13:30,254.9483,195.8898,162.0538,33.836,216.8446,137.05334,96.35248,40.75504,129.05162,1
1,4,13:45,248.23904,189.61076,155.42346,34.18728,213.59048,130.15578,84.5646,45.62918,116.31178,1
1,4,13:00,240.5452,182.4641,148.03572,34.42838,209.94142,127.32766,78.64134,48.689,111.6536,1
1,4,14:15,231.89968,174.48558,139.94646,34.53912,205.86482,122.65244,74.9106,47.74184,110.3172,1
1,4,14:30,222.33982,165.71772,131.22578,34.4919,201.332,110.13014,69.50446,40.62566,106.75592,1
1,4,14:45,211.90656,156.20556,121.90888,34.29668,196.2412,101.04316,63.81122,37.34306,102.8454,1
1,4,14:00,200.6447,146.00068,112.07986,33.92082,190.53918,99.56814,60.64394,38.95864,103.24084,1
1,4,15:15,188.6026,135.2969,102.20012,33.09676,184.83696,91.05006,54.6523,36.39778,98.9537,1
1,4,15:30,175.83198,124.15888,92.31566,31.8432,179.0788,80.47974,48.82642,31.65332,94.8461,1
1,4,15:45,162.3876,112.52344,82.10436,30.41908,172.44654,72.87934,43.48108,29.39822,91.46314,1
1,4,15:00,148.32718,100.47394,71.67054,28.80336,164.7877,67.4789,38.11336,29.36554,87.77856,1
1,4,16:15,133.71104,88.1063,61.13308,26.97318,155.90456,63.02052,34.0588,28.96172,87.06154,1
1,4,16:30,118.60184,75.53366,50.62988,24.90378,145.53824,55.84308,29.06312,26.7799,83.64648,1
1,4,16:45,103.06446,62.8931,40.3267,22.56638,133.35106,44.34868,18.78734,25.56136,62.06726,1
1,4,16:00,87.16554,50.35604,30.43244,19.9236,118.91336,36.81902,16.23988,20.57916,63.86342,1
1,4,17:15,70.97322,38.14542,21.2216,16.92382,101.71128,29.84242,12.67602,17.17548,60.89098,1
1,4,17:30,54.55698,26.56394,13.06304,13.50092,81.20652,22.95898,7.84708,15.1119,48.88976,1
1,4,17:45,37.98726,16.04478,6.44358,9.60118,57.02542,14.89694,3.55388,11.34306,31.43172,1
1,4,17:00,21.33504,7.24062,1.94326,5.29736,29.3042,6.92396,1.02732,5.89664,15.62698,1
1,4,18:15,5.06328,1.27034,0.12,1.15034,3.55496,1.19092,0.06428,1.12664,1.87186,1
1,4,18:30,0,0,0,0,0,0,0,0,0,1
1,4,18:45,0,0,0,0,0,0,0,0,0,1
1,4,18:00,0,0,0,0,0,0,0,0,0,1
1,4,19:15,0,0,0,0,0,0,0,0,0,1
1,4,19:30,0,0,0,0,0,0,0,0,0,1
1,4,19:45,0,0,0,0,0,0,0,0,0,1
1,4,19:00,0,0,0,0,0,0,0,0,0,1
1,4,20:15,0,0,0,0,0,0,0,0,0,1
1,4,20:30,0,0,0,0,0,0,0,0,0,1
1,4,20:45,0,0,0,0,0,0,0,0,0,1
1,4,20:00,0,0,0,0,0,0,0,0,0,1
1,4,21:15,0,0,0,0,0,0,0,0,0,1
1,4,21:30,0,0,0,0,0,0,0,0,0,1
1,4,21:45,0,0,0,0,0,0,0,0,0,1
1,4,21:00,0,0,0,0,0,0,0,0,0,1
1,4,22:15,0,0,0,0,0,0,0,0,0,1
1,4,22:30,0,0,0,0,0,0,0,0,0,1
1,4,22:45,0,0,0,0,0,0,0,0,0,1
1,4,22:00,0,0,0,0,0,0,0,0,0,1
1,4,23:15,0,0,0,0,0,0,0,0,0,1
1,4,23:30,0,0,0,0,0,0,0,0,0,1
1,4,23:45,0,0,0,0,0,0,0,0,0,1
1,4,23:00,0,0,0,0,0,0,0,0,0,1
2,4,00:15,0,0,0,0,0,0,0,0,0,1
2,4,00:30,0,0,0,0,0,0,0,0,0,1
2,4,00:45,0,0,0,0,0,0,0,0,0,1
2,4,00:00,0,0,0,0,0,0,0,0,0,1
2,4,01:15,0,0,0,0,0,0,0,0,0,1
2,4,01:30,0,0,0,0,0,0,0,0,0,1
2,4,01:45,0,0,0,0,0,0,0,0,0,1
2,4,01:00,0,0,0,0,0,0,0,0,0,1
2,4,02:15,0,0,0,0,0,0,0,0,0,1
2,4,02:30,0,0,0,0,0,0,0,0,0,1
2,4,02:45,0,0,0,0,0,0,0,0,0,1
2,4,02:00,0,0,0,0,0,0,0,0,0,1
2,4,03:15,0,0,0,0,0,0,0,0,0,1
2,4,03:30,0,0,0,0,0,0,0,0,0,1
2,4,03:45,0,0,0,0,0,0,0,0,0,1
2,4,03:00,0,0,0,0,0,0,0,0,0,1
2,4,04:15,0,0,0,0,0,0,0,0,0,1
2,4,04:30,0,0,0,0,0,0,0,0,0,1
2,4,04:45,0,0,0,0,0,0,0,0,0,1
2,4,04:00,0,0,0,0,0,0,0,0,0,1
2,4,05:15,0,0,0,0,0,0,0,0,0,1
2,4,05:30,0,0,0,0,0,0,0,0,0,1
2,4,05:45,2.16198,0.49192,0.03432,0.45762,0.74154,0.24678,0,0.24676,0.00004,0.51998
2,4,05:00,16.83972,5.25588,1.30766,3.94824,24.27112,2.71202,0.0645,2.64754,0.93526,0.8
2,4,06:15,33.52452,13.31758,5.18558,8.13202,51.92354,9.75922,2.68524,7.08048,25.87882,1
2,4,06:30,50.14854,23.21654,11.13868,12.07786,75.36024,18.3319,6.78452,11.5488,45.94674,1
2,4,06:45,66.6406,34.26188,18.59712,15.66476,94.97768,24.08028,10.2512,13.90794,52.44592,1
2,4,06:00,82.93016,46.01438,27.10072,18.91366,111.35082,32.52956,15.3355,17.2078,62.84218,1
2,4,07:15,98.94748,58.1695,36.29884,21.8707,125.06444,41.58202,21.65448,19.92756,74.57832,1
2,4,07:30,114.624,70.49976,45.92612,24.57364,136.62576,54.20298,30.70568,23.49728,91.19812,1
2,4,07:45,129.89262,82.82652,55.77772,27.0488,146.4447,65.61734,39.4499,26.1808,103.62178,1
2,4,07:00,144.68802,95.005,65.68962,29.31542,154.8405,73.65628,46.17594,27.83382,108.89914,1
2,4,08:15,158.94686,106.91642,75.53762,31.37884,162.0842,82.5674,52.68606,30.21976,113.109,1
2,4,08:30,172.60816,118.4581,85.20084,33.25726,168.35076,92.94684,58.70014,34.24668,116.04502,1
2,4,08:45,185.61346,129.54068,94.56634,34.97432,173.7636,102.45258,64.71444,37.73812,118.9565,1
2,4,08:00,197.9071,140.08742,103.5471,36.54032,178.4454,110.75718,69.86538,40.8918,120.44846,1
2,4,09:15,209.43646,150.06402,112.10502,37.95902,182.55558,119.26776,79.39116,39.8766,129.31072,1
2,4,09:30,220.15232,159.41214,120.17518,39.23698,186.16946,124.42396,70.97894,53.44502,110.06792,1
2,4,09:45,230.00872,168.044,127.6558,40.38822,189.28114,131.14414,77.57536,53.5688,115.00168,1
2,4,09:00,238.96358,175.91002,134.4903,41.41968,191.93968,138.9303,84.00012,54.93022,119.92042,1
2,4,10:15,246.97864,182.96582,140.627,42.33888,194.18216,144.22762,80.44856,63.77906,111.11172,1
2,4,10:30,254.01958,189.17278,146.02242,43.15036,196.0411,149.21798,91.04314,58.17482,122.22848,1
2,4,10:45,260.05632,194.4975,150.63946,43.85806,197.5427,152.96294,94.4464,58.51652,123.89274,1
2,4,10:00,265.06316,198.91172,154.4467,44.465,198.70738,157.22462,98.68954,58.5351,127.00526,1
2,4,11:15,269.01864,202.39212,157.41858,44.97352,199.55086,156.19406,90.29892,65.89512,114.50628,1
2,4,11:30,271.90594,204.9205,159.53522,45.38528,200.08446,152.93746,88.90544,64.03204,111.51416,1
2,4,11:45,273.71282,206.4838,160.78688,45.69694,200.321,161.41412,99.02736,62.38674,123.39888,1
2,4,11:00,274.43156,207.0736,161.16364,45.90994,200.26256,163.35016,94.20348,69.14674,117.0744,1
2,4,12:15,274.05924,206.71346,160.78512,45.92834,200.06132,165.75018,100.60718,65.143,125.21238,1
2,4,12:30,272.5975,205.40522,159.65288,45.7523,199.71494,163.17396,101.816,61.35794,127.39744,1
2,4,12:45,270.05266,203.12842,157.64796,45.4805,199.0624,160.28922,100.31406,59.97516,126.7021,1
2,4,12:00,266.43584,199.89484,154.78266,45.11218,198.0947,158.6667,97.07654,61.59022,124.26852,1
2,4,13:15,261.76256,195.72098,151.07516,44.64582,196.79876,160.56344,96.5472,64.01626,125.79512,1
2,4,13:30,256.0529,190.6283,146.54926,44.07906,195.15692,160.82534,97.28344,63.54192,129.57688,1
2,4,13:45,249.33146,184.64334,141.23478,43.40858,193.14668,161.76214,103.5265,58.23562,141.60208,1
2,4,13:00,241.62722,177.7977,135.16754,42.63018,190.73984,157.88242,103.03528,54.84714,145.38428,1
2,4,14:15,232.97308,170.12806,128.3897,41.73836,187.90144,154.01986,105.96688,48.05296,155.13166,1
2,4,14:30,223.40644,161.67668,120.9511,40.7256,184.59052,147.86014,103.89842,43.9617,158.565,1
2,4,14:45,212.96826,152.49218,112.9144,39.5778,180.76626,137.7531,95.57738,42.1757,153.00176,1
2,4,14:00,201.70336,142.62732,104.33824,38.28912,176.35902,129.69086,88.97062,40.72024,150.379,1
2,4,15:15,189.66014,132.12838,95.22342,36.90492,171.1641,118.04836,75.28836,42.75996,135.2524,1
2,4,15:30,176.8903,121.06224,85.65972,35.40254,165.07948,102.78326,62.49362,40.28964,120.34414,1
2,4,15:45,163.44852,109.5204,75.82608,33.69432,158.13408,92.29922,55.13892,37.16028,114.99412,1
2,4,15:00,149.39264,97.59268,65.84042,31.7522,150.21192,82.74674,48.43012,34.31666,110.43058,1
2,4,16:15,134.7829,85.38562,55.83718,29.54848,141.17686,65.20242,32.05284,33.14964,80.76454,1
2,4,16:30,119.68198,73.02594,45.96908,27.05686,130.85892,49.7105,19.62366,30.08684,55.76128,1
2,4,16:45,104.15462,60.6548,36.37796,24.27688,118.94516,41.66472,13.09804,28.56664,42.87754,1
2,4,16:00,88.26748,48.45722,27.277,21.1802,105.1641,38.3684,14.99092,23.37748,58.23364,0.84
2,4,17:15,72.08868,36.6674,18.92976,17.73762,89.23602,30.35146,11.04566,19.3058,51.8051,0.96
2,4,17:30,55.6876,25.58886,11.66142,13.92744,70.94398,19.0166,4.50142,14.57438,27.2846,1
2,4,17:45,39.1346,15.62356,5.8571,9.76644,50.28158,13.11872,1.89304,11.2259,16.27882,1
2,4,17:00,22.50064,7.32118,1.9276,5.39352,27.79406,6.80278,0.55496,6.2478,7.99012,1
2,4,18:15,6.03388,1.48558,0.17914,1.30642,5.03306,1.39098,0.0278,1.36318,0.77888,1
2,4,18:30,0,0,0,0,0,0,0,0,0,1
2,4,18:45,0,0,0,0,0,0,0,0,0,1
2,4,18:00,0,0,0,0,0,0,0,0,0,1
2,4,19:15,0,0,0,0,0,0,0,0,0,1
2,4,19:30,0,0,0,0,0,0,0,0,0,1
2,4,19:45,0,0,0,0,0,0,0,0,0,1
2,4,19:00,0,0,0,0,0,0,0,0,0,1
2,4,20:15,0,0,0,0,0,0,0,0,0,1
2,4,20:30,0,0,0,0,0,0,0,0,0,1
2,4,20:45,0,0,0,0,0,0,0,0,0,1
2,4,20:00,0,0,0,0,0,0,0,0,0,1
2,4,21:15,0,0,0,0,0,0,0,0,0,1
2,4,21:30,0,0,0,0,0,0,0,0,0,1
2,4,21:45,0,0,0,0,0,0,0,0,0,1
2,4,21:00,0,0,0,0,0,0,0,0,0,1
2,4,22:15,0,0,0,0,0,0,0,0,0,1
2,4,22:30,0,0,0,0,0,0,0,0,0,1
2,4,22:45,0,0,0,0,0,0,0,0,0,1
2,4,22:00,0,0,0,0,0,0,0,0,0,1
2,4,23:15,0,0,0,0,0,0,0,0,0,1
2,4,23:30,0,0,0,0,0,0,0,0,0,1
2,4,23:45,0,0,0,0,0,0,0,0,0,1
2,4,23:00,0,0,0,0,0,0,0,0,0,1
3,4,00:15,0,0,0,0,0,0,0,0,0,1
3,4,00:30,0,0,0,0,0,0,0,0,0,1
3,4,00:45,0,0,0,0,0,0,0,0,0,1
3,4,00:00,0,0,0,0,0,0,0,0,0,1
3,4,01:15,0,0,0,0,0,0,0,0,0,1
3,4,01:30,0,0,0,0,0,0,0,0,0,1
3,4,01:45,0,0,0,0,0,0,0,0,0,1
3,4,01:00,0,0,0,0,0,0,0,0,0,1
3,4,02:15,0,0,0,0,0,0,0,0,0,1
3,4,02:30,0,0,0,0,0,0,0,0,0,1
3,4,02:45,0,0,0,0,0,0,0,0,0,1
3,4,02:00,0,0,0,0,0,0,0,0,0,1
3,4,03:15,0,0,0,0,0,0,0,0,0,1
3,4,03:30,0,0,0,0,0,0,0,0,0,1
3,4,03:45,0,0,0,0,0,0,0,0,0,1
3,4,03:00,0,0,0,0,0,0,0,0,0,1
3,4,04:15,0,0,0,0,0,0,0,0,0,1
3,4,04:30,0,0,0,0,0,0,0,0,0,1
3,4,04:45,0,0,0,0,0,0,0,0,0,1
3,4,04:00,0,0,0,0,0,0,0,0,0,1
3,4,05:15,0,0,0,0,0,0,0,0,0,1
3,4,05:30,0,0,0,0,0,0,0,0,0,1
3,4,05:45,3.19774,0.76184,0.05806,0.7038,1.75608,0.48454,0.02544,0.45912,0.7862,0.41334
3,4,05:00,18.66168,5.9745,1.42948,4.545,23.82296,3.66654,0.4901,3.17646,8.07688,0.8
3,4,06:15,35.32628,14.25994,5.37004,8.88988,50.56638,7.37396,1.12546,6.29788,10.84654,1
3,4,06:30,51.92872,24.41758,11.51876,12.89884,74.81036,14.63806,2.87308,11.95106,18.53562,1
3,4,06:45,68.398,35.75892,19.30434,16.45456,95.65124,27.1661,11.63744,15.52866,56.89512,1
3,4,06:00,84.66362,47.81278,28.21528,19.5975,113.19346,35.8867,16.83908,19.0476,67.74222,1
3,4,07:15,100.65592,60.25122,37.85658,22.39466,127.88896,43.72384,22.94878,20.77506,77.35724,1
3,4,07:30,116.30648,72.83778,47.93664,24.90114,140.24252,49.2086,20.52414,28.68446,60.20544,1
3,4,07:45,131.54836,85.39852,58.25814,27.14034,150.75164,64.00838,33.50636,30.50204,86.2555,1
3,4,07:00,146.31626,97.78928,68.64306,29.14624,159.73904,72.68192,39.21892,33.46298,91.32446,1
3,4,08:15,160.54704,109.89062,78.93752,30.9531,167.4431,84.14374,44.74802,39.3957,94.87814,1
3,4,08:30,174.17978,121.6041,89.02144,32.58266,174.07578,94.03534,50.82074,43.2146,99.3952,1
3,4,08:45,187.15616,132.84428,98.79022,34.05406,179.80068,101.22524,55.08198,46.14324,100.25474,1
3,4,08:00,199.42068,143.53588,108.15198,35.38392,184.7461,115.57278,64.90344,50.66934,110.8235,1
3,4,09:15,210.9208,153.69588,117.2924,36.40346,189.4424,125.31902,71.12112,54.1979,114.8977,1
3,4,09:30,221.6074,163.26406,126.16544,37.0986,193.95668,126.269,71.1141,55.15492,109.3481,1
3,4,09:45,231.43476,172.1025,134.44948,37.65302,197.92286,135.33912,76.253,59.0861,112.244,1
3,4,09:00,240.36082,180.16332,142.08364,38.07968,201.39962,149.1798,86.43986,62.73996,122.51992,1
3,4,10:15,248.34746,187.4046,149.01564,38.38896,204.43744,154.42488,85.2799,69.14494,117.01782,1
3,4,10:30,255.36052,193.78896,155.1979,38.59104,207.07516,160.9349,92.7806,68.15436,123.78498,1
3,4,10:45,261.37004,199.28532,160.60378,38.68154,209.36372,155.92588,94.48056,61.47684,123.09308,1
3,4,10:00,266.35042,203.86692,165.20368,38.66326,211.33542,175.3468,117.89794,57.44886,150.69752,1
3,4,11:15,270.28026,207.51074,168.95018,38.56058,212.9871,179.21148,115.53854,63.6729,145.6415,1
3,4,11:30,273.14294,210.1996,171.82028,38.3793,214.33618,182.22082,113.94238,68.27844,142.12202,1
3,4,11:45,274.92632,211.92134,173.7969,38.12442,215.39616,190.14182,129.75332,60.38852,160.76618,1
3,4,11:00,275.62268,212.66834,174.86822,37.80018,216.17644,186.42178,120.48598,65.9358,148.92764,1
3,4,12:15,275.22926,212.32736,174.62532,37.702,216.18374,180.49202,111.668,68.82404,138.2253,1
3,4,12:30,273.74788,210.90066,173.07784,37.82282,215.42548,182.7933,121.18472,61.6086,150.84586,1
3,4,12:45,271.18482,208.50526,170.63146,37.87382,214.38552,178.35876,112.89818,65.46056,141.82258,1
3,4,12:00,267.55132,205.1526,167.30052,37.85208,213.05244,173.46934,106.49554,66.97378,135.6006,1
3,4,13:15,262.86294,200.8588,163.10552,37.7533,211.41184,168.4403,102.22442,66.2159,132.47984,1
3,4,13:30,257.1399,195.6451,158.07294,37.57218,209.4453,166.71994,109.5832,57.13672,145.17558,1
3,4,13:45,250.4068,189.5392,152.23806,37.3011,207.13386,154.3947,105.55396,48.84074,143.51204,1
3,4,13:00,242.69266,182.56978,145.63456,36.93522,204.44264,140.19924,89.21764,50.98568,125.15182,1
3,4,14:15,234.03054,174.7727,138.31378,36.45888,201.34686,132.18188,80.67576,51.5061,117.38816,1
3,4,14:30,224.45766,166.19092,130.35036,35.84052,197.84058,123.46168,73.4668,49.9949,111.4571,1
3,4,14:45,214.0152,156.86884,121.77086,35.09798,193.82902,120.9167,80.94604,39.97068,128.87132,1
3,4,14:00,202.74792,146.85846,112.6368,34.22166,189.24392,116.20144,79.68026,36.52118,133.76508,1
3,4,15:15,190.70424,136.27812,103.15762,33.12048,184.2546,103.87104,63.57226,40.29882,113.39254,1
3,4,15:30,177.93582,125.19182,93.3957,31.79612,178.77538,96.65574,63.19834,33.45738,121.03066,1
3,4,15:45,164.49744,113.61184,83.2942,30.31766,172.447,88.60764,60.5587,28.04892,125.28926,1
3,4,15:00,150.4468,101.62034,72.9536,28.6668,165.12112,78.93634,52.77378,26.16256,119.34506,1
3,4,16:15,135.84418,89.31166,62.489,26.82264,156.60806,70.51234,46.02168,24.49062,115.27086,1
3,4,16:30,120.75222,76.79582,52.03192,24.7639,146.65422,61.99202,38.76972,23.22226,109.1782,1
3,4,16:45,105.2357,64.20514,41.7403,22.46484,134.92826,50.96758,30.52196,20.45984,98.5197,1
3,4,16:00,89.36112,51.70386,31.81282,19.89106,121.00582,41.30794,23.39638,17.9349,88.90938,1
3,4,17:15,73.19656,39.50434,22.51084,16.99346,104.37206,32.2774,16.69502,15.58396,77.2871,1
3,4,17:30,56.8114,27.89446,14.18776,13.70672,84.47538,22.61582,10.46464,12.33514,62.1518,1
3,4,17:45,40.27588,17.28428,7.31474,9.96956,60.9008,14.45448,5.4167,9.08796,44.9618,1
3,4,17:00,23.66088,8.28408,2.4704,5.81374,33.7831,7.66268,1.88508,5.77762,25.69156,1
3,4,18:15,7.07916,1.84904,0.23072,1.6183,6.23798,1.68618,0.18292,1.50324,4.95218,1
3,4,18:30,0,0,0,0,0,0,0,0,0,1
3,4,18:45,0,0,0,0,0,0,0,0,0,1
3,4,18:00,0,0,0,0,0,0,0,0,0,1
3,4,19:15,0,0,0,0,0,0,0,0,0,1
3,4,19:30,0,0,0,0,0,0,0,0,0,1
3,4,19:45,0,0,0,0,0,0,0,0,0,1
3,4,19:00,0,0,0,0,0,0,0,0,0,1
3,4,20:15,0,0,0,0,0,0,0,0,0,1
3,4,20:30,0,0,0,0,0,0,0,0,0,1
3,4,20:45,0,0,0,0,0,0,0,0,0,1
3,4,20:00,0,0,0,0,0,0,0,0,0,1
3,4,21:15,0,0,0,0,0,0,0,0,0,1
3,4,21:30,0,0,0,0,0,0,0,0,0,1
3,4,21:45,0,0,0,0,0,0,0,0,0,1
3,4,21:00,0,0,0,0,0,0,0,0,0,1
3,4,22:15,0,0,0,0,0,0,0,0,0,1
3,4,22:30,0,0,0,0,0,0,0,0,0,1
3,4,22:45,0,0,0,0,0,0,0,0,0,1
3,4,22:00,0,0,0,0,0,0,0,0,0,1
3,4,23:15,0,0,0,0,0,0,0,0,0,1
3,4,23:30,0,0,0,0,0,0,0,0,0,1
3,4,23:45,0,0,0,0,0,0,0,0,0,1
3,4,23:00,0,0,0,0,0,0,0,0,0,1
4,4,00:15,0,0,0,0,0,0,0,0,0,1
4,4,00:30,0,0,0,0,0,0,0,0,0,1
4,4,00:45,0,0,0,0,0,0,0,0,0,1
4,4,00:00,0,0,0,0,0,0,0,0,0,1
4,4,01:15,0,0,0,0,0,0,0,0,0,1
4,4,01:30,0,0,0,0,0,0,0,0,0,1
4,4,01:45,0,0,0,0,0,0,0,0,0,1
4,4,01:00,0,0,0,0,0,0,0,0,0,1
4,4,02:15,0,0,0,0,0,0,0,0,0,1
4,4,02:30,0,0,0,0,0,0,0,0,0,1
4,4,02:45,0,0,0,0,0,0,0,0,0,1
4,4,02:00,0,0,0,0,0,0,0,0,0,1
4,4,03:15,0,0,0,0,0,0,0,0,0,1
4,4,03:30,0,0,0,0,0,0,0,0,0,1
4,4,03:45,0,0,0,0,0,0,0,0,0,1
4,4,03:00,0,0,0,0,0,0,0,0,0,1
4,4,04:15,0,0,0,0,0,0,0,0,0,1
